UCWF,UCWDP,UCFDP,UCFMS,UCFMEP,UCAF,UCFMC,UCMVB,UCAH,UCFS,UCFVB,UCFMV,UCFMT,UCHC,UCHAH,UCHV,MVWF2,MVCV,MVDP,MVWF1,MVWF1.setting,MVSO,MVOT,CPPR,CPHE,CPMEP,CPCF,CPHP,CPMC,CPAH,CPMV,CPMT,CPSP,CPDP,UCSDP,AMBH,AMBT,UCAIH,UCAIT,UCAOH,UCAOT,UCWIT,UCWOT,timestamp,experiment_id,season,T_initial,T_setpoint,frequency_factor
0,7,97.68,1395,131,1354,1.05,1.41,62,1432,1.33,351,41.8,3.066,4,404.6,0,-0.05,0,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.6,0,66,103,14.16,51,22.13,51.93,21.85,49.71,22.27,13.15,17.64,1970-01-01 00:00:00.000000039,DS04,winter,22.13,27.0,
0,6,98.17,1395,128,1357,1.05,1.29,42,1432,1.4,353,35.4,3.082,2,406.6,0,-0.05,0,1,1,0,0,27,0,2,0,1,0.008,2.4,405.7,0,68,95,13.19,67,18.7,70.22,18.12,79.67,16.72,10.37,15.59,1970-01-01 00:00:00.000000040,DS05,winter,18.7,28.0,
0,7,97.68,1395,116,1354,1.05,1.17,62,1418,1.45,351,41.7,3.068,4,404.5,0,-0.05,0,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.5,0,66,103,14.16,51,22.13,51.93,21.85,49.69,22.27,13.15,17.64,1970-01-01 00:00:00.000000040,DS04,winter,22.13,27.0,
0,6,99.63,1395,130,1367,1.05,1.34,42,1432,1.42,353,35.4,3.082,2,406.6,0,-0.05,0,1,1,0,0,27,0,2,0,1,0.008,2.4,405.7,0,67,95,13.19,67,18.7,70.22,18.12,79.57,16.75,10.37,15.59,1970-01-01 00:00:00.000000041,DS05,winter,18.7,28.0,
-3,7,99.15,1395,128,1364,1.05,1.2,62,1432,1.45,351,41.7,3.069,4,404.5,-3,-0.05,4,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.5,0,66,103,14.16,51,22.13,51.93,21.85,49.66,22.32,13.15,17.64,1970-01-01 00:00:00.000000041,DS04,winter,22.13,27.0,
-3,5,99.15,1395,132,1364,1.05,1.41,62,1421,1.29,351,41.7,3.069,4,404.5,-3,-0.05,4,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.5,0,66,103,14.16,51,22.13,51.93,21.85,49.61,22.32,13.15,17.64,1970-01-01 00:00:00.000000042,DS04,winter,22.13,27.0,
-1,7,99.63,1395,125,1367,1.06,1.26,42,1432,1.51,353,35.3,3.085,2,406.4,-1,-0.05,1,1,1,0,0,28,0,2,0,1,0.007,2.4,405.3,0,67,96,13.19,67,18.69,70.22,18.12,79.57,16.74,10.37,15.64,1970-01-01 00:00:00.000000042,DS05,winter,18.7,28.0,
-1,7,100.61,1395,129,1374,1.05,1.48,62,1420,1.36,352,41.8,3.065,4,404.3,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.7,0,66,103,14.16,51,22.13,51.93,21.85,49.59,22.3,13.15,17.64,1970-01-01 00:00:00.000000043,DS04,winter,22.13,27.0,
0,6,98.66,1395,127,1361,1.06,1.28,42,1432,1.59,353,35.4,3.083,2,406.6,0,-0.05,0,1,1,0,0,29,0,2,0,1,0.007,2.4,405.7,0,67,95,12.7,67,18.7,70.22,18.12,79.5,16.71,10.37,15.59,1970-01-01 00:00:00.000000043,DS05,winter,18.7,28.0,
0,7,99.15,1395,122,1364,1.05,1.49,62,1420,1.52,353,41.7,3.066,4,404.3,0,-0.05,0,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.7,0,66,103,13.68,51,22.13,51.93,21.85,49.59,22.32,13.15,17.64,1970-01-01 00:00:00.000000044,DS04,winter,22.13,27.0,
0,6,97.19,1395,127,1351,1.05,1.16,42,1419,1.44,353,35.3,3.083,2,406.7,0,-0.05,0,1,1,0,0,29,0,2,0,1,0.007,2.4,405.6,0,67,96,12.7,67,18.7,70.22,18.12,79.45,16.71,10.37,15.59,1970-01-01 00:00:00.000000044,DS05,winter,18.7,28.0,
0,7,99.15,1395,124,1364,1.05,1.34,42,1432,1.39,353,35.3,3.08,2,406.7,0,-0.05,0,1,1,0,0,29,0,2,0,1,0.007,2.4,405.5,0,68,97,12.7,67,18.7,70.29,18.12,79.4,16.69,10.37,15.59,1970-01-01 00:00:00.000000045,DS05,winter,18.7,28.0,
-2,5,99.15,1395,124,1364,1.05,1.38,62,1431,1.44,353,41.7,3.066,4,404.3,-2,-0.05,2,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.4,0,66,103,14.16,51,22.13,51.93,21.85,49.54,22.32,13.15,17.64,1970-01-01 00:00:00.000000045,DS04,winter,22.13,27.0,
-1,6,101.59,1395,127,1381,1.06,1.26,42,1410,1.32,353,35.3,3.084,2,406.7,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.008,2.4,405.5,0,69,97,12.7,67,18.7,70.29,18.12,79.35,16.76,10.37,15.59,1970-01-01 00:00:00.000000046,DS05,winter,18.7,28.0,
-1,5,99.15,1395,121,1364,1.05,1.26,62,1419,1.43,353,41.7,3.066,4,404.3,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.5,0,66,103,14.16,51,22.13,51.93,21.85,49.54,22.35,13.2,17.64,1970-01-01 00:00:00.000000046,DS04,winter,22.13,27.0,
-2,5,98.66,1395,126,1361,1.05,1.29,62,1431,1.46,353,41.7,3.067,4,404.5,-2,-0.05,2,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.5,0,66,103,14.16,51,22.13,51.93,21.85,49.47,22.32,13.2,17.64,1970-01-01 00:00:00.000000047,DS04,winter,22.13,27.0,
0,6,99.15,1395,127,1364,1.05,1.08,42,1440,1.39,353,35.4,3.084,2,406.7,0,-0.05,0,1,1,0,0,28,0,2,0,1,0.008,2.4,405.5,0,69,97,12.7,67,18.7,70.29,18.12,79.28,16.8,10.37,15.59,1970-01-01 00:00:00.000000047,DS05,winter,18.7,28.0,
-3,5,99.15,1395,127,1364,1.06,1.38,62,1421,1.31,353,41.7,3.067,4,404.5,-3,-0.05,3,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.5,0,66,103,14.16,51,22.13,51.93,21.85,49.44,22.3,13.2,17.64,1970-01-01 00:00:00.000000048,DS04,winter,22.13,27.0,
-1,6,99.15,1395,130,1364,1.05,1.39,42,1420,1.38,353,35.3,3.083,2,407.1,-1,-0.05,1,1,1,0,0,27,0,2,0,1,0.007,2.4,405.9,0,69,97,12.7,67,18.7,70.29,18.12,79.25,16.76,10.37,15.59,1970-01-01 00:00:00.000000048,DS05,winter,18.7,28.0,
-3,7,97.68,1395,132,1354,1.05,1.52,62,1430,1.48,353,41.8,3.066,4,404.9,-3,-0.05,3,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.8,0,66,103,14.16,51,22.13,51.93,21.85,49.39,22.37,13.2,17.64,1970-01-01 00:00:00.000000049,DS04,winter,22.13,27.0,
-1,6,99.15,1395,117,1364,1.06,1.21,42,1431,1.4,353,35.4,3.082,2,406.9,-1,-0.05,1,1,1,0,0,27,0,2,0,1,0.007,2.4,405.7,0,69,97,13.19,67,18.7,70.29,18.12,79.16,16.72,10.37,15.59,1970-01-01 00:00:00.000000049,DS05,winter,18.7,28.0,
-3,5,98.66,1395,128,1361,1.05,1.37,62,1418,1.4,353,41.7,3.066,4,404.9,-3,-0.05,3,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.8,0,66,103,13.68,51,22.13,51.93,21.85,49.39,22.35,13.2,17.64,1970-01-01 00:00:00.000000050,DS04,winter,22.13,27.0,
-3,6,99.63,1395,122,1367,1.06,1.11,42,1418,1.4,353,35.5,3.082,2,407.1,-3,-0.05,3,1,1,0,0,27,0,2,0,1,0.007,2.4,405.9,0,68,97,13.19,67,18.7,70.29,18.12,79.13,16.74,10.37,15.59,1970-01-01 00:00:00.000000050,DS05,winter,18.7,28.0,
-1,6,99.63,1395,122,1367,1.06,1.36,62,1432,1.48,353,41.8,3.066,4,404.5,-1,-0.05,1,1,1,0,0,37,0,4,0,-1,0.008,2.9,403.6,0,65,103,14.16,51,22.13,51.93,21.85,49.34,22.37,13.2,17.64,1970-01-01 00:00:00.000000051,DS04,winter,22.13,27.0,
-1,6,98.66,1395,128,1361,1.06,1.4,42,1432,1.31,353,35.5,3.084,2,407.1,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.007,2.4,405.9,0,69,97,12.7,67,18.7,70.29,18.12,79.08,16.72,10.37,15.59,1970-01-01 00:00:00.000000051,DS05,winter,18.7,28.0,
-3,6,98.17,1395,121,1357,1.05,1.46,62,1419,1.49,353,41.9,3.066,4,404.5,-3,-0.05,4,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.5,0,66,103,14.16,51,22.13,51.93,21.85,49.3,22.37,13.2,17.64,1970-01-01 00:00:00.000000052,DS04,winter,22.13,27.0,
-1,6,100.12,1395,129,1371,1.05,1.18,42,1422,1.35,353,35.5,3.081,2,407.1,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.008,2.4,405.9,0,69,97,12.7,67,18.69,70.29,18.12,79.03,16.76,10.37,15.59,1970-01-01 00:00:00.000000052,DS05,winter,18.7,28.0,
0,6,99.15,1395,124,1364,1.05,1.43,62,1432,1.47,353,41.9,3.064,4,404.7,0,-0.05,0,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.6,0,66,103,14.16,51,22.13,51.93,21.85,49.27,22.37,13.25,17.64,1970-01-01 00:00:00.000000053,DS04,winter,22.13,27.0,
-1,6,98.66,1395,125,1361,1.05,1.09,42,1429,1.49,353,35.5,3.082,2,406.6,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.008,2.4,405.6,0,69,97,13.19,67,18.7,70.29,18.12,78.96,16.8,10.37,15.59,1970-01-01 00:00:00.000000053,DS05,winter,18.7,28.0,
-1,6,99.15,1395,121,1364,1.05,1.35,42,1418,1.45,353,35.5,3.084,2,406.6,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.007,2.4,405.6,0,69,97,12.7,67,18.7,70.29,18.12,78.86,16.81,10.37,15.59,1970-01-01 00:00:00.000000054,DS05,winter,18.7,28.0,
0,5,97.68,1395,126,1354,1.05,1.3,62,1419,1.4,353,41.9,3.066,4,404.3,0,-0.05,0,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.6,0,66,103,14.16,51,22.13,51.93,21.85,49.22,22.39,13.2,17.64,1970-01-01 00:00:00.000000054,DS04,winter,22.13,27.0,
-3,6,99.63,1395,134,1367,1.07,1.23,42,1433,1.52,353,35.5,3.084,2,406.6,-3,-0.05,3,1,1,0,0,29,0,2,0,1,0.007,2.4,405.6,0,68,96,12.7,67,18.7,70.29,18.12,78.77,16.83,10.37,15.59,1970-01-01 00:00:00.000000055,DS05,winter,18.7,28.0,
0,6,100.61,1395,120,1374,1.06,1.22,62,1432,1.61,353,41.9,3.068,4,404.4,0,-0.05,0,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.6,0,66,103,14.16,51,22.13,51.93,21.85,49.15,22.41,13.2,17.64,1970-01-01 00:00:00.000000055,DS04,winter,22.13,27.0,
-3,6,100.61,1395,128,1374,1.05,1.18,62,1412,1.58,353,41.9,3.068,4,404.4,-3,-0.05,3,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.6,0,66,103,14.16,51,22.13,51.93,21.85,49.12,22.39,13.25,17.64,1970-01-01 00:00:00.000000056,DS04,winter,22.13,27.0,
-1,6,98.66,1395,131,1361,1.05,1.18,42,1418,1.65,353,35.5,3.084,2,406.9,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.007,2.4,405.9,0,69,97,12.7,67,18.7,70.29,18.12,78.69,16.83,10.37,15.59,1970-01-01 00:00:00.000000056,DS05,winter,18.7,28.0,
-1,6,100.12,1395,131,1371,1.07,1.31,42,1432,1.56,353,35.5,3.082,2,406.8,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.007,2.4,406.0,0,69,97,12.7,67,18.7,70.29,18.12,78.64,16.81,10.37,15.59,1970-01-01 00:00:00.000000057,DS05,winter,18.7,28.0,
0,5,98.17,1395,128,1357,1.05,1.4,62,1439,1.65,353,41.9,3.066,4,404.9,0,-0.05,0,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.9,0,66,103,13.68,51,22.13,51.93,21.85,49.05,22.41,13.2,17.64,1970-01-01 00:00:00.000000057,DS04,winter,22.13,27.0,
-1,5,98.17,1395,128,1357,1.05,1.53,62,1422,1.4,353,41.9,3.068,4,404.9,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.9,0,66,103,13.68,51,22.13,51.93,21.85,49.03,22.44,13.25,17.64,1970-01-01 00:00:00.000000058,DS04,winter,22.13,27.0,
-1,6,101.59,1395,120,1381,1.05,1.32,42,1419,1.51,353,35.5,3.082,2,406.8,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.007,2.4,406.0,0,69,97,12.7,67,18.7,70.29,18.12,78.57,16.8,10.37,15.59,1970-01-01 00:00:00.000000058,DS05,winter,18.7,28.0,
0,6,97.68,1395,131,1354,1.05,1.24,42,1419,1.56,353,35.5,3.084,2,406.8,0,-0.05,0,1,1,0,0,29,0,2,0,1,0.008,2.4,405.8,0,68,96,13.19,67,18.7,70.29,18.12,78.52,16.77,10.37,15.59,1970-01-01 00:00:00.000000059,DS05,winter,18.7,28.0,
0,5,99.15,1395,126,1364,1.05,1.48,62,1429,1.65,353,41.8,3.068,4,404.6,0,-0.05,0,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.6,0,66,103,14.16,51,22.13,51.93,21.85,48.93,22.4,13.2,17.64,1970-01-01 00:00:00.000000059,DS04,winter,22.13,27.0,
0,6,99.15,1395,129,1364,1.06,1.22,42,1432,1.73,352,35.5,3.082,2,407.2,0,-0.05,0,1,1,0,0,28,0,2,0,1,0.007,2.4,406.0,0,67,96,12.7,67,18.7,70.29,18.12,78.38,16.85,10.37,15.59,1970-01-01 00:00:00.000000060,DS05,winter,18.7,28.0,
0,5,99.15,1395,125,1364,1.05,1.34,62,1420,1.45,353,41.9,3.068,4,404.6,0,-0.05,0,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.6,0,66,103,14.16,51,22.13,51.93,21.85,48.93,22.46,13.25,17.64,1970-01-01 00:00:00.000000060,DS04,winter,22.13,27.0,
-2,6,97.19,1395,125,1351,1.06,1.34,42,1433,1.5,353,35.4,3.082,2,407.2,-2,-0.05,2,1,1,0,0,29,0,2,0,1,0.007,2.4,405.9,0,67,97,12.7,67,18.7,70.29,18.12,78.3,16.87,10.37,15.59,1970-01-01 00:00:00.000000061,DS05,winter,18.7,28.0,
0,7,99.63,1395,127,1367,1.06,1.26,62,1430,1.59,353,41.9,3.067,4,404.6,0,-0.05,0,1,1,0,0,36,0,4,0,-1,0.008,2.9,404.0,0,66,103,13.68,51,22.13,51.93,21.85,48.86,22.43,13.2,17.64,1970-01-01 00:00:00.000000061,DS04,winter,22.13,27.0,
0,6,98.66,1395,115,1361,1.06,1.31,42,1419,1.83,353,35.5,3.082,2,406.8,0,-0.05,0,1,1,0,0,29,0,2,0,1,0.008,2.4,405.9,0,67,97,12.7,67,18.7,70.32,18.12,78.23,16.87,10.37,15.59,1970-01-01 00:00:00.000000062,DS05,winter,18.7,28.0,
-1,5,97.68,1395,126,1354,1.06,1.34,62,1432,1.65,353,41.9,3.065,4,405.0,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.007,2.9,404.0,0,66,103,13.68,51,22.13,51.93,21.85,48.86,22.43,13.2,17.64,1970-01-01 00:00:00.000000062,DS04,winter,22.13,27.0,
0,6,98.66,1395,128,1361,1.05,1.31,42,1418,1.83,353,35.5,3.082,2,406.8,0,-0.05,0,1,1,0,0,29,0,2,0,1,0.008,2.4,405.9,0,67,97,12.7,67,18.7,70.32,18.12,78.23,16.87,10.37,15.59,1970-01-01 00:00:00.000000063,DS05,winter,18.7,28.0,
-1,5,98.17,1395,126,1357,1.06,1.52,62,1433,1.51,353,41.9,3.066,4,404.7,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.6,0,66,103,13.68,51,22.13,51.93,21.85,48.76,22.43,13.2,17.64,1970-01-01 00:00:00.000000063,DS04,winter,22.13,27.0,
0,5,99.15,1395,128,1364,1.05,1.44,62,1433,1.53,353,41.9,3.066,4,404.8,0,-0.05,0,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.6,0,66,103,14.16,51,22.13,51.93,21.85,48.71,22.47,13.2,17.64,1970-01-01 00:00:00.000000064,DS04,winter,22.13,27.0,
-1,6,97.68,1395,135,1354,1.06,1.36,42,1418,1.78,353,35.5,3.083,2,407.2,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.007,2.4,406.2,0,67,97,13.19,67,18.69,70.44,18.12,78.03,16.87,10.37,15.59,1970-01-01 00:00:00.000000064,DS05,winter,18.7,28.0,
0,6,100.12,1395,124,1371,1.06,1.35,42,1432,1.6,353,35.5,3.082,2,407.2,0,-0.05,0,1,1,0,0,29,0,2,0,1,0.007,2.4,406.2,0,67,97,12.7,67,18.69,70.42,18.12,77.94,16.87,10.37,15.59,1970-01-01 00:00:00.000000065,DS05,winter,18.7,28.0,
-1,5,98.17,1395,115,1357,1.06,1.45,62,1429,1.54,353,41.9,3.062,4,404.9,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.8,0,66,103,13.68,51,22.13,51.93,21.85,48.59,22.47,13.2,17.64,1970-01-01 00:00:00.000000065,DS04,winter,22.13,27.0,
-1,5,98.17,1395,118,1357,1.05,1.47,62,1419,1.65,352,41.9,3.062,4,404.9,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.8,0,66,103,13.68,51,22.13,51.93,21.85,48.59,22.47,13.2,17.64,1970-01-01 00:00:00.000000066,DS04,winter,22.13,27.0,
-1,6,98.17,1395,116,1357,1.06,1.1,42,1432,1.77,353,35.5,3.082,2,407.0,-1,-0.05,1,1,1,0,0,28,0,2,0,1,0.007,2.4,406.0,0,67,97,12.7,67,18.7,70.44,18.12,77.84,16.9,10.37,15.59,1970-01-01 00:00:00.000000066,DS05,winter,18.7,28.0,
0,6,100.12,1395,122,1371,1.05,1.28,42,1432,1.52,353,35.5,3.081,2,407.0,0,-0.05,0,1,1,0,0,29,0,2,0,1,0.008,2.4,405.8,0,67,97,12.7,67,18.7,70.44,18.12,77.72,16.87,10.37,15.59,1970-01-01 00:00:00.000000067,DS05,winter,18.7,28.0,
-1,5,101.1,1395,133,1378,1.05,1.45,62,1432,1.62,351,41.9,3.062,4,404.9,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.8,0,66,103,13.68,51,22.13,51.93,21.85,48.47,22.49,13.2,17.64,1970-01-01 00:00:00.000000067,DS04,winter,22.13,27.0,
-1,6,100.12,1395,124,1371,1.05,1.56,62,1418,1.57,351,41.9,3.061,4,404.4,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.8,0,66,103,13.68,51,22.13,51.93,21.85,48.47,22.52,13.2,17.64,1970-01-01 00:00:00.000000068,DS04,winter,22.13,27.0,
0,6,99.15,1395,123,1364,1.06,1.41,42,1422,1.73,353,35.5,3.081,2,406.9,0,-0.05,0,1,1,0,0,29,0,2,0,1,0.007,2.4,405.9,0,67,96,12.7,67,18.69,70.42,18.12,77.62,16.92,10.37,15.59,1970-01-01 00:00:00.000000068,DS05,winter,18.7,28.0,
-3,7,99.15,1395,124,1364,1.05,1.4,62,1432,1.48,351,41.9,3.061,4,404.4,-3,-0.05,3,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.4,0,66,103,13.68,51,22.13,51.93,21.85,48.39,22.52,13.2,17.64,1970-01-01 00:00:00.000000069,DS04,winter,22.13,27.0,
0,7,98.17,1395,130,1357,1.06,1.15,42,1429,1.72,353,35.5,3.081,2,406.9,0,-0.05,0,1,1,0,0,29,0,2,0,1,0.007,2.4,405.9,0,67,97,12.7,67,18.69,70.42,18.12,77.55,16.96,10.37,15.59,1970-01-01 00:00:00.000000069,DS05,winter,18.7,28.0,
-1,6,98.66,1395,134,1361,1.05,1.32,42,1418,1.84,353,35.5,3.081,2,406.9,-1,-0.05,1,1,1,0,0,28,0,2,0,1,0.007,2.4,405.9,0,67,96,12.7,67,18.69,70.42,18.12,77.45,16.93,10.37,15.64,1970-01-01 00:00:00.000000070,DS05,winter,18.7,28.0,
-1,7,100.61,1395,124,1374,1.05,1.17,62,1412,1.58,351,41.9,3.061,4,404.4,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.4,0,66,103,13.68,51,22.13,51.93,21.85,48.32,22.5,13.2,17.64,1970-01-01 00:00:00.000000070,DS04,winter,22.13,27.0,
-1,6,97.68,1395,130,1354,1.05,1.39,42,1433,1.48,353,35.5,3.082,2,406.9,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.007,2.4,406.0,0,67,97,12.7,67,18.69,70.42,18.12,77.33,16.94,10.37,15.59,1970-01-01 00:00:00.000000071,DS05,winter,18.7,28.0,
-1,5,97.68,1395,132,1354,1.05,1.29,62,1439,1.5,351,41.9,3.06,4,404.2,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.1,0,66,103,13.68,51,22.13,51.93,21.85,48.25,22.52,13.3,17.69,1970-01-01 00:00:00.000000071,DS04,winter,22.13,27.0,
-1,7,97.68,1395,123,1354,1.05,1.23,42,1419,1.84,353,35.5,3.082,2,406.9,-1,-0.05,1,1,1,0,0,28,0,2,0,1,0.007,2.4,406.0,0,67,96,12.7,67,18.69,70.44,18.12,77.23,16.94,10.37,15.59,1970-01-01 00:00:00.000000072,DS05,winter,18.7,28.0,
-1,5,100.12,1395,117,1371,1.06,1.44,62,1432,1.49,351,41.9,3.061,4,404.1,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.2,0,66,103,14.16,51,22.13,51.93,21.85,48.2,22.51,13.3,17.69,1970-01-01 00:00:00.000000072,DS04,winter,22.13,27.0,
-2,5,100.61,1395,114,1374,1.05,1.53,62,1432,1.59,351,41.9,3.058,4,404.1,-2,-0.05,2,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.1,0,66,103,13.68,51,22.13,51.93,21.85,48.08,22.51,13.3,17.74,1970-01-01 00:00:00.000000073,DS04,winter,22.13,27.0,
-1,6,98.17,1395,118,1357,1.05,1.33,42,1432,1.64,353,35.5,3.081,2,407.2,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.007,2.4,406.1,0,68,97,12.7,67,18.69,70.42,18.12,77.13,16.99,10.37,15.59,1970-01-01 00:00:00.000000073,DS05,winter,18.7,28.0,
-1,6,98.17,1395,118,1357,1.05,1.32,42,1432,1.65,353,35.5,3.081,2,407.2,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.007,2.4,406.1,0,68,97,12.7,67,18.69,70.42,18.12,77.13,16.98,10.37,15.59,1970-01-01 00:00:00.000000074,DS05,winter,18.7,28.0,
-2,5,100.12,1395,130,1371,1.05,1.48,62,1433,1.6,351,41.9,3.058,4,404.1,-2,-0.05,2,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.1,0,66,103,13.68,51,22.13,51.96,21.85,48.08,22.54,13.3,17.69,1970-01-01 00:00:00.000000074,DS04,winter,22.13,27.0,
0,7,98.17,1395,126,1357,1.05,1.33,42,1432,1.65,353,35.4,3.082,2,407.2,0,-0.05,0,1,1,0,0,28,0,2,0,1,0.007,2.4,406.1,0,69,96,12.7,67,18.7,70.51,18.12,76.89,16.99,10.37,15.59,1970-01-01 00:00:00.000000075,DS05,winter,18.7,28.0,
-1,7,100.61,1395,131,1374,1.05,1.32,62,1433,1.56,351,41.9,3.059,4,404.1,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.2,0,66,103,14.16,51,22.13,51.93,21.85,47.95,22.61,13.3,17.69,1970-01-01 00:00:00.000000075,DS04,winter,22.13,27.0,
-1,7,98.17,1395,126,1357,1.06,1.33,42,1419,1.81,353,35.4,3.082,2,406.7,-1,-0.05,1,1,1,0,0,28,0,2,0,1,0.008,2.4,405.9,0,69,96,13.19,67,18.69,70.51,18.12,76.81,16.98,10.37,15.64,1970-01-01 00:00:00.000000076,DS05,winter,18.7,28.0,
-2,5,98.66,1395,131,1361,1.07,1.29,62,1422,1.54,351,41.9,3.06,4,404.1,-2,-0.05,2,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.2,0,66,103,14.16,51,22.13,51.93,21.85,47.88,22.6,13.3,17.69,1970-01-01 00:00:00.000000076,DS04,winter,22.13,27.0,
-1,7,98.17,1395,126,1357,1.06,1.33,42,1419,1.81,353,35.4,3.082,2,406.8,-1,-0.05,1,1,1,0,0,28,0,2,0,1,0.008,2.4,406.0,0,69,96,13.19,67,18.69,70.51,18.12,76.81,16.98,10.37,15.64,1970-01-01 00:00:00.000000077,DS05,winter,18.7,28.0,
-1,5,101.1,1395,114,1378,1.05,1.36,62,1430,1.37,351,41.9,3.061,4,404.1,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.2,0,66,103,13.68,51,22.13,51.93,21.85,47.78,22.6,13.3,17.74,1970-01-01 00:00:00.000000077,DS04,winter,22.13,27.0,
-1,5,97.68,1395,126,1354,1.05,1.34,62,1418,1.42,351,41.8,3.061,4,404.1,-1,-0.05,1,1,1,0,0,36,0,4,0,-1,0.008,2.9,403.2,0,66,103,13.68,51,22.13,51.93,21.93,47.78,22.63,13.3,17.69,1970-01-01 00:00:00.000000078,DS04,winter,22.13,27.0,
0,7,97.68,1395,124,1354,1.07,1.2,42,1432,1.5,353,35.5,3.082,2,406.8,0,-0.05,0,1,1,0,0,29,0,2,0,1,0.008,2.4,406.0,0,69,97,12.7,67,18.69,70.51,18.12,76.69,16.98,10.37,15.59,1970-01-01 00:00:00.000000078,DS05,winter,18.7,28.0,
0,5,98.66,1395,130,1361,1.05,1.46,62,1433,1.4,351,41.9,3.061,4,404.4,0,-0.05,0,1,1,0,0,36,0,4,0,-1,0.007,2.9,403.2,0,66,103,13.68,51,22.13,51.93,21.92,47.66,22.65,13.3,17.69,1970-01-01 00:00:00.000000079,DS04,winter,22.13,27.0,
-1,6,99.15,1395,130,1364,1.06,1.39,42,1419,1.72,353,35.5,3.082,2,407.2,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.007,2.4,406.0,0,69,97,12.7,67,18.7,70.51,18.12,76.62,17.01,10.37,15.64,1970-01-01 00:00:00.000000079,DS05,winter,18.7,28.0,
-1,5,98.17,1395,130,1357,1.05,1.42,62,1422,1.39,351,41.8,3.061,4,404.4,-1,-0.05,1,1,1,0,0,37,0,4,0,-1,0.007,2.9,403.2,0,66,103,14.16,51,22.13,51.93,21.92,47.59,22.63,13.3,17.69,1970-01-01 00:00:00.000000080,DS04,winter,22.13,27.0,
0,6,96.7,1395,127,1347,1.05,1.32,42,1420,1.48,353,35.5,3.088,2,407.2,0,-0.05,0,1,1,0,0,29,0,2,0,1,0.007,2.4,406.0,0,69,97,12.7,67,18.7,70.51,18.12,76.47,17.02,10.37,15.59,1970-01-01 00:00:00.000000080,DS05,winter,18.7,28.0,
-1,7,98.66,1395,125,1361,1.05,1.21,42,1420,1.55,353,35.5,3.086,2,407.5,-1,-0.05,1,1,1,0,0,29,0,2,0,1,0.007,2.4,406.4,0,69,97,12.7,67,18.69,70.51,18.12,76.37,17.04,10.37,15.59,1970-01-01 00:00:00.000000081,DS05,winter,18.7,28.0,
